2019-10-24 09:59:46, [29.69, 998.49, 27.3]
2019-10-24 10:04:46, [29.57, 998.52, 27.22]
2019-10-24 10:09:46, [29.51, 998.51, 28.42]
2019-10-24 10:14:46, [29.37, 998.53, 22.98]
2019-10-24 10:19:46, [29.58, 998.57, 20.49]
2019-10-24 10:24:46, [29.99, 998.58, 18.89]
2019-10-24 10:29:46, [30.3, 998.58, 17.92]
2019-10-24 10:34:46, [30.53, 998.54, 17.28]
2019-10-24 10:39:46, [30.73, 998.51, 16.87]
2019-10-24 10:44:46, [30.77, 998.54, 16.72]
2019-10-24 10:49:46, [30.52, 998.61, 23.01]
2019-10-24 10:54:46, [29.69, 998.66, 26.98]
2019-10-24 10:59:46, [29.28, 998.69, 27.12]
2019-10-24 11:04:46, [29.12, 998.72, 27.16]
2019-10-24 11:09:46, [28.99, 998.74, 27.16]
2019-10-24 11:14:46, [28.85, 998.76, 25.85]
2019-10-24 11:19:46, [28.82, 998.72, 23.67]
2019-10-24 11:24:46, [28.8, 998.66, 22.39]
2019-10-24 11:29:46, [28.68, 998.63, 20.77]
2019-10-24 11:34:46, [28.62, 998.57, 18.63]
2019-10-24 11:39:46, [28.77, 998.56, 17.88]
2019-10-24 11:44:46, [28.98, 998.54, 16.8]
2019-10-24 11:49:46, [29.29, 998.51, 16.29]
2019-10-24 11:54:46, [29.38, 998.52, 18.95]
2019-10-24 11:59:46, [28.9, 998.56, 25.22]
2019-10-24 12:04:46, [28.41, 998.54, 28.76]
2019-10-24 12:09:46, [28.08, 998.54, 29.34]
2019-10-24 12:14:46, [27.81, 998.47, 30.1]
2019-10-24 12:19:46, [27.65, 998.47, 29.96]
2019-10-24 12:24:46, [27.61, 998.49, 28.15]
2019-10-24 12:29:46, [27.6, 998.49, 22.82]
2019-10-24 12:34:46, [27.64, 998.55, 18.32]
2019-10-24 12:39:46, [27.73, 998.59, 17.2]
2019-10-24 12:44:46, [27.9, 998.6, 16.17]
2019-10-24 12:49:46, [28.16, 998.58, 15.34]
2019-10-24 12:54:46, [28.33, 998.59, 15.03]
2019-10-24 12:59:46, [28.5, 998.61, 14.43]
2019-10-24 13:04:46, [28.83, 998.62, 13.87]
2019-10-24 13:09:46, [28.9, 998.63, 14.04]
2019-10-24 13:14:46, [28.74, 998.64, 14.54]
2019-10-24 13:19:46, [28.54, 998.71, 14.79]
2019-10-24 13:24:46, [28.43, 998.79, 14.89]
2019-10-24 13:29:46, [28.26, 998.81, 15.03]
2019-10-24 13:34:46, [28.26, 998.8, 14.35]
2019-10-24 13:39:46, [28.44, 998.84, 13.77]
2019-10-24 13:44:46, [28.6, 998.86, 13.51]
2019-10-24 13:49:46, [28.76, 998.83, 12.84]
2019-10-24 13:54:46, [29.12, 998.83, 11.59]
2019-10-24 13:59:46, [29.55, 998.91, 11.23]
2019-10-24 14:04:46, [29.82, 998.96, 10.96]
2019-10-24 14:09:46, [29.96, 999.02, 10.94]
2019-10-24 14:14:46, [29.92, 999.04, 11.37]
2019-10-24 14:19:46, [29.84, 998.99, 11.06]
2019-10-24 14:24:46, [29.95, 999.01, 10.49]
2019-10-24 14:29:46, [30.09, 998.98, 10.37]
2019-10-24 14:34:46, [30.12, 998.93, 10.28]
2019-10-24 14:39:46, [30.09, 998.95, 10.19]
2019-10-24 14:44:46, [30.13, 998.99, 10.04]
2019-10-24 14:49:46, [30.16, 999.05, 9.95]
2019-10-24 14:54:46, [30.16, 999.11, 9.93]
2019-10-24 14:59:46, [30.09, 999.15, 9.87]
2019-10-24 15:04:46, [30.12, 999.2, 9.73]
2019-10-24 15:09:46, [30.11, 999.26, 9.71]
2019-10-24 15:14:46, [30.1, 999.25, 9.63]
2019-10-24 15:19:46, [30.06, 999.26, 9.74]
2019-10-24 15:24:46, [30.04, 999.29, 9.75]
2019-10-24 15:29:46, [30.0, 999.31, 9.79]
2019-10-24 15:34:46, [29.94, 999.31, 9.85]
2019-10-24 15:39:46, [29.94, 999.33, 9.91]
2019-10-24 15:44:46, [29.91, 999.35, 9.85]
2019-10-24 15:49:46, [29.96, 999.36, 9.83]
2019-10-24 15:54:46, [29.96, 999.41, 9.91]
2019-10-24 15:59:46, [29.97, 999.47, 10.03]
2019-10-24 16:04:46, [29.81, 999.48, 10.17]
2019-10-24 16:09:46, [29.76, 999.4, 10.3]
2019-10-24 16:14:46, [29.7, 999.32, 10.56]
2019-10-24 16:19:46, [29.65, 999.23, 10.49]
2019-10-24 16:24:46, [29.6, 999.11, 10.48]
2019-10-24 16:29:46, [29.62, 999.01, 10.35]
2019-10-24 16:34:46, [29.69, 998.96, 10.27]
2019-10-24 16:39:46, [29.85, 999.07, 10.13]
2019-10-24 16:44:46, [29.99, 999.15, 9.99]
2019-10-24 16:49:46, [29.98, 999.21, 10.07]
2019-10-24 16:54:46, [29.81, 999.19, 10.28]
