2019-10-24 09:59:45, [427.84, 1.87]
2019-10-24 10:04:45, [430.16, 1.93]
2019-10-24 10:09:45, [423.42, 1.87]
2019-10-24 10:14:45, [423.82, 1.91]
2019-10-24 10:19:45, [387.25, 1.92]
2019-10-24 10:24:45, [371.36, 1.99]
2019-10-24 10:29:45, [367.94, 1.94]
2019-10-24 10:34:45, [367.78, 2.02]
2019-10-24 10:39:45, [367.55, 1.92]
2019-10-24 10:44:45, [367.91, 2.03]
2019-10-24 10:49:45, [375.37, 1.98]
2019-10-24 10:54:45, [408.51, 2.01]
2019-10-24 10:59:45, [399.26, 2.16]
2019-10-24 11:04:45, [405.83, 1.91]
2019-10-24 11:09:45, [419.11, 1.9]
2019-10-24 11:14:45, [419.52, 1.78]
2019-10-24 11:19:45, [413.3, 1.85]
2019-10-24 11:24:45, [401.52, 1.84]
2019-10-24 11:29:45, [385.72, 1.87]
2019-10-24 11:34:45, [377.9, 1.81]
2019-10-24 11:39:45, [367.77, 1.92]
2019-10-24 11:44:45, [368.13, 1.88]
2019-10-24 11:49:45, [367.75, 1.73]
2019-10-24 11:54:45, [369.5, 1.8]
2019-10-24 11:59:45, [417.91, 1.85]
2019-10-24 12:04:45, [437.82, 1.96]
2019-10-24 12:09:45, [457.36, 1.85]
2019-10-24 12:14:45, [471.24, 1.96]
2019-10-24 12:19:45, [477.04, 2.0]
2019-10-24 12:24:45, [472.22, 1.95]
2019-10-24 12:29:45, [450.58, 1.9]
2019-10-24 12:34:45, [392.89, 1.88]
2019-10-24 12:39:45, [372.49, 1.87]
2019-10-24 12:44:45, [368.06, 1.88]
2019-10-24 12:49:45, [367.56, 1.83]
2019-10-24 12:54:45, [367.9, 1.76]
2019-10-24 12:59:45, [368.03, 1.72]
2019-10-24 13:04:45, [367.55, 1.96]
2019-10-24 13:09:45, [367.52, 1.76]
2019-10-24 13:14:45, [367.4, 1.83]
2019-10-24 13:19:45, [367.58, 1.85]
2019-10-24 13:24:45, [368.18, 1.75]
2019-10-24 13:29:45, [367.42, 1.86]
2019-10-24 13:34:45, [367.8, 1.75]
2019-10-24 13:39:45, [367.5, 1.91]
2019-10-24 13:44:45, [367.54, 1.75]
2019-10-24 13:49:45, [367.56, 1.78]
2019-10-24 13:54:45, [367.91, 1.81]
2019-10-24 13:59:45, [367.47, 1.8]
2019-10-24 14:04:45, [367.43, 1.86]
2019-10-24 14:09:45, [367.69, 1.99]
2019-10-24 14:14:45, [367.8, 2.09]
2019-10-24 14:19:45, [367.83, 2.01]
2019-10-24 14:24:45, [367.55, 1.92]
2019-10-24 14:29:45, [367.52, 1.97]
2019-10-24 14:34:45, [367.62, 2.0]
2019-10-24 14:39:45, [369.15, 1.93]
2019-10-24 14:44:45, [367.5, 1.91]
2019-10-24 14:49:45, [367.77, 1.87]
2019-10-24 14:54:45, [367.75, 1.94]
2019-10-24 14:59:45, [367.53, 1.96]
2019-10-24 15:04:45, [367.96, 1.91]
2019-10-24 15:09:45, [367.54, 1.94]
2019-10-24 15:14:45, [367.6, 1.99]
2019-10-24 15:19:45, [367.66, 1.93]
2019-10-24 15:24:45, [367.52, 1.87]
2019-10-24 15:29:45, [367.52, 1.86]
2019-10-24 15:34:45, [367.72, 1.88]
2019-10-24 15:39:45, [367.48, 1.87]
2019-10-24 15:44:45, [368.83, 1.93]
2019-10-24 15:49:45, [367.62, 1.96]
2019-10-24 15:54:45, [367.49, 1.87]
2019-10-24 15:59:45, [367.54, 1.91]
2019-10-24 16:04:45, [367.6, 1.91]
2019-10-24 16:09:45, [367.55, 1.93]
2019-10-24 16:14:45, [368.48, 1.97]
2019-10-24 16:19:45, [367.59, 1.96]
2019-10-24 16:24:45, [367.64, 1.87]
2019-10-24 16:29:45, [367.85, 1.92]
2019-10-24 16:34:45, [367.71, 1.76]
2019-10-24 16:39:45, [367.54, 1.82]
2019-10-24 16:44:45, [367.79, 1.96]
2019-10-24 16:49:45, [367.92, 2.08]
2019-10-24 16:54:45, [367.41, 1.83]
2019-10-24 16:59:45, [367.82, 1.82]
2019-10-24 17:04:45, [367.86, 1.81]
2019-10-24 17:09:45, [367.63, 2.01]
2019-10-24 17:14:45, [367.57, 1.97]
2019-10-24 17:19:45, [367.56, 2.01]
2019-10-24 17:24:45, [367.57, 2.0]
2019-10-24 17:29:45, [367.7, 1.85]
2019-10-24 17:34:45, [367.71, 1.94]
2019-10-24 17:39:45, [367.59, 1.92]
2019-10-24 17:44:45, [367.86, 1.88]
2019-10-24 17:49:45, [367.56, 1.95]
2019-10-24 17:54:45, [367.67, 2.05]
2019-10-24 17:59:45, [367.47, 1.91]
2019-10-24 18:04:45, [367.5, 1.91]
2019-10-24 18:09:45, [367.43, 1.74]
2019-10-24 18:14:45, [367.79, 2.01]
2019-10-24 18:19:45, [367.93, 1.95]
2019-10-24 18:24:45, [370.42, 1.84]
2019-10-24 18:29:45, [377.67, 1.78]
2019-10-24 18:34:45, [385.34, 1.82]
2019-10-24 18:39:45, [386.77, 1.86]
2019-10-24 18:44:45, [380.63, 1.9]
2019-10-24 18:49:45, [375.49, 1.79]
2019-10-24 18:54:45, [383.45, 1.76]
2019-10-24 18:59:45, [386.63, 1.91]
2019-10-24 19:04:45, [393.4, 1.87]
2019-10-24 19:09:45, [386.54, 1.97]
2019-10-24 19:14:45, [374.38, 1.99]
2019-10-24 19:19:45, [373.16, 1.98]
2019-10-24 19:24:45, [372.13, 1.87]
2019-10-24 19:29:45, [372.21, 1.9]
2019-10-24 19:34:45, [372.69, 1.96]
2019-10-24 19:39:45, [373.85, 2.07]
2019-10-24 19:44:45, [368.66, 1.88]
2019-10-24 19:49:45, [373.97, 2.03]
2019-10-24 19:54:45, [373.34, 1.8]
2019-10-24 19:59:45, [369.71, 1.83]
2019-10-24 20:04:45, [369.07, 2.0]
2019-10-24 20:09:45, [373.9, 1.8]
2019-10-24 20:14:45, [371.72, 1.88]
2019-10-24 20:19:45, [371.56, 1.8]
2019-10-24 20:24:45, [368.77, 1.81]
2019-10-24 20:29:45, [375.24, 1.96]
2019-10-24 20:34:45, [369.4, 1.96]
2019-10-24 20:39:45, [368.28, 1.89]
2019-10-24 20:44:45, [370.89, 1.97]
2019-10-24 20:49:45, [373.61, 1.97]
2019-10-24 20:54:45, [368.61, 1.77]
2019-10-24 20:59:45, [369.88, 1.79]
2019-10-24 21:04:45, [370.94, 1.73]
2019-10-24 21:09:45, [371.06, 1.79]
2019-10-24 21:14:45, [377.64, 1.78]
2019-10-24 21:19:45, [372.5, 1.89]
2019-10-24 21:24:45, [374.13, 1.94]
2019-10-24 21:29:45, [368.38, 1.84]
2019-10-24 21:34:45, [369.1, 1.83]
2019-10-24 21:39:45, [369.44, 1.88]
2019-10-24 21:44:45, [368.41, 1.98]
2019-10-24 21:49:45, [367.95, 2.15]
2019-10-24 21:54:45, [371.1, 2.08]
2019-10-24 21:59:45, [370.27, 1.81]
2019-10-24 22:04:45, [369.52, 1.78]
2019-10-24 22:09:45, [372.01, 1.93]
2019-10-24 22:14:45, [369.89, 2.05]
2019-10-24 22:19:45, [370.75, 2.02]
2019-10-24 22:24:45, [368.61, 1.92]
2019-10-24 22:29:45, [368.11, 1.99]
2019-10-24 22:34:45, [368.16, 1.87]
2019-10-24 22:39:45, [368.54, 1.87]
2019-10-24 22:44:45, [370.07, 1.81]
2019-10-24 22:49:45, [368.09, 1.8]
2019-10-24 22:54:45, [369.38, 1.95]
2019-10-24 22:59:45, [367.48, 1.78]
2019-10-24 23:04:45, [367.86, 1.7]
2019-10-24 23:09:45, [367.89, 1.83]
2019-10-24 23:14:45, [376.52, 1.9]
2019-10-24 23:19:45, [375.91, 1.91]
2019-10-24 23:24:45, [369.72, 1.92]
2019-10-24 23:29:45, [370.69, 1.98]
2019-10-24 23:34:45, [368.61, 1.99]
2019-10-24 23:39:45, [370.45, 2.0]
2019-10-24 23:44:45, [373.37, 1.96]
2019-10-24 23:49:45, [374.02, 1.98]
2019-10-24 23:54:45, [379.58, 1.99]
2019-10-24 23:59:45, [368.47, 1.97]
2019-10-25 00:04:45, [367.4, 1.97]
2019-10-25 00:09:45, [367.35, 1.98]
2019-10-25 00:14:45, [367.31, 1.96]
2019-10-25 00:19:45, [367.42, 1.98]
2019-10-25 00:24:45, [368.39, 1.97]
2019-10-25 00:29:45, [367.66, 1.94]
2019-10-25 00:34:45, [367.13, 1.98]
2019-10-25 00:39:45, [367.28, 1.95]
2019-10-25 00:44:45, [367.18, 1.95]
2019-10-25 00:49:45, [367.87, 1.97]
2019-10-25 00:54:45, [367.39, 1.94]
2019-10-25 00:59:45, [367.02, 1.95]
2019-10-25 01:04:45, [367.67, 1.96]
2019-10-25 01:09:45, [367.4, 1.95]
2019-10-25 01:14:45, [367.09, 1.98]
2019-10-25 01:19:45, [367.32, 1.98]
2019-10-25 01:24:45, [366.91, 1.99]
2019-10-25 01:29:45, [368.44, 1.96]
2019-10-25 01:34:45, [367.4, 1.95]
2019-10-25 01:39:45, [367.9, 1.97]
2019-10-25 01:44:45, [367.26, 1.98]
2019-10-25 01:49:45, [367.02, 1.96]
2019-10-25 01:54:45, [367.15, 1.97]
2019-10-25 01:59:45, [368.29, 1.99]
2019-10-25 02:04:45, [368.11, 1.98]
2019-10-25 02:09:45, [367.13, 1.97]
2019-10-25 02:14:45, [367.79, 1.96]
2019-10-25 02:19:45, [367.81, 2.0]
2019-10-25 02:24:45, [367.16, 1.97]
2019-10-25 02:29:45, [367.03, 2.0]
2019-10-25 02:34:45, [367.29, 1.99]
2019-10-25 02:39:45, [367.02, 2.0]
2019-10-25 02:44:45, [367.61, 1.98]
2019-10-25 02:49:45, [367.13, 1.99]
2019-10-25 02:54:45, [367.09, 1.98]
2019-10-25 02:59:45, [366.93, 1.95]
2019-10-25 03:04:45, [367.01, 1.98]
2019-10-25 03:09:45, [367.06, 1.97]
2019-10-25 03:14:45, [367.38, 1.98]
2019-10-25 03:19:45, [367.29, 1.97]
2019-10-25 03:24:45, [367.41, 1.96]
2019-10-25 03:29:45, [367.25, 1.97]
2019-10-25 03:34:45, [367.09, 1.95]
2019-10-25 03:39:45, [367.51, 1.95]
2019-10-25 03:44:45, [367.63, 1.96]
2019-10-25 03:49:45, [367.5, 1.96]
2019-10-25 03:54:45, [367.69, 1.95]
2019-10-25 03:59:45, [367.74, 1.98]
2019-10-25 04:04:45, [367.17, 2.01]
2019-10-25 04:09:45, [367.42, 2.01]
2019-10-25 04:14:45, [367.68, 1.98]
2019-10-25 04:19:45, [367.51, 2.01]
2019-10-25 04:24:45, [367.21, 1.94]
2019-10-25 04:29:45, [367.48, 1.93]
2019-10-25 04:34:45, [367.37, 2.01]
2019-10-25 04:39:45, [367.23, 2.01]
2019-10-25 04:44:45, [367.45, 1.96]
2019-10-25 04:49:45, [367.41, 1.94]
2019-10-25 04:54:45, [367.35, 1.95]
2019-10-25 04:59:45, [367.37, 1.98]
2019-10-25 05:04:45, [367.09, 1.96]
2019-10-25 05:09:45, [367.57, 1.93]
2019-10-25 05:14:45, [367.82, 1.96]
2019-10-25 05:19:45, [367.89, 1.98]
2019-10-25 05:24:45, [367.9, 1.96]
2019-10-25 05:29:45, [368.53, 1.94]
2019-10-25 05:34:45, [367.73, 1.96]
2019-10-25 05:39:45, [367.64, 1.99]
2019-10-25 05:44:45, [367.43, 1.96]
2019-10-25 05:49:45, [367.42, 1.97]
2019-10-25 05:54:45, [367.56, 1.98]
2019-10-25 05:59:45, [367.47, 1.98]
2019-10-25 06:04:45, [367.28, 1.95]
2019-10-25 06:09:45, [367.48, 1.95]
2019-10-25 06:14:45, [368.44, 1.98]
2019-10-25 06:19:45, [367.07, 2.02]
2019-10-25 06:24:45, [367.26, 1.97]
2019-10-25 06:29:45, [367.7, 1.96]
2019-10-25 06:34:45, [367.48, 1.95]
2019-10-25 06:39:45, [374.02, 1.94]
