2019-10-24 10:00:13, [10.71, 16.4, 22.56, 2162.51, 992.92, 452.66, 56.0, 9.8, 2.47]
2019-10-24 10:05:12, [24.98, 37.53, 52.07, 3788.7, 1792.28, 845.48, 123.3, 28.98, 9.36]
2019-10-24 10:10:12, [0.0, 0.0, 0.0, 302.58, 114.09, 38.8, 3.16, 0.04, 0.0]
2019-10-24 10:15:13, [0.0, 0.0, 0.0, 98.56, 39.51, 15.29, 0.33, 0.05, 0.0]
2019-10-24 10:20:12, [0.0, 0.0, 0.0, 77.2, 34.11, 15.21, 0.41, 0.0, 0.0]
2019-10-24 10:25:12, [0.0, 0.0, 0.0, 68.06, 29.55, 12.92, 0.23, 0.04, 0.0]
2019-10-24 10:30:13, [0.0, 0.0, 0.0, 61.48, 20.74, 5.78, 0.0, 0.0, 0.0]
2019-10-24 10:35:12, [0.0, 0.0, 0.0, 55.5, 19.4, 5.87, 0.01, 0.0, 0.0]
2019-10-24 10:40:12, [0.0, 0.0, 0.0, 54.1, 19.08, 5.91, 0.69, 0.08, 0.02]
2019-10-24 10:45:12, [0.0, 0.0, 0.0, 83.08, 32.96, 12.51, 0.16, 0.0, 0.0]
2019-10-24 10:50:12, [0.0, 0.24, 0.46, 439.67, 176.47, 66.94, 7.05, 0.0, 0.0]
2019-10-24 10:55:13, [0.0, 0.25, 0.37, 382.49, 169.74, 74.47, 14.48, 0.45, 0.0]
2019-10-24 11:00:12, [0.0, 0.0, 0.0, 315.45, 125.43, 46.93, 2.86, 0.02, 0.0]
2019-10-24 11:05:12, [0.02, 0.26, 0.44, 421.03, 169.88, 65.0, 3.6, 0.07, 0.0]
2019-10-24 11:10:12, [0.51, 1.85, 3.02, 617.08, 280.04, 126.14, 9.91, 0.19, 0.05]
2019-10-24 11:15:13, [0.0, 0.0, 0.0, 285.23, 108.3, 37.36, 1.11, 0.0, 0.0]
2019-10-24 11:20:12, [0.0, 0.0, 0.0, 146.98, 61.81, 25.43, 0.11, 0.0, 0.0]
2019-10-24 11:25:12, [0.0, 0.0, 0.0, 144.79, 58.18, 22.35, 0.28, 0.0, 0.0]
2019-10-24 11:30:13, [0.0, 0.0, 0.0, 113.35, 48.02, 20.1, 0.26, 0.0, 0.0]
2019-10-24 11:35:12, [0.0, 0.0, 0.0, 50.39, 17.2, 5.04, 0.06, 0.03, 0.0]
2019-10-24 11:40:12, [0.0, 0.0, 0.0, 62.39, 20.25, 4.98, 0.18, 0.0, 0.0]
2019-10-24 11:45:12, [0.0, 0.0, 0.0, 59.41, 21.66, 7.19, 0.08, 0.0, 0.0]
2019-10-24 11:50:12, [0.0, 0.0, 0.0, 86.88, 25.27, 3.91, 0.0, 0.0, 0.0]
2019-10-24 11:55:13, [0.86, 2.21, 3.33, 617.89, 274.73, 120.61, 8.22, 0.52, 0.0]
2019-10-24 12:00:12, [0.81, 3.15, 4.64, 780.09, 343.97, 149.32, 13.14, 1.46, 0.11]
2019-10-24 12:05:12, [0.0, 1.33, 2.07, 546.44, 225.67, 89.44, 10.67, 0.04, 0.0]
2019-10-24 12:10:12, [0.01, 0.88, 1.45, 544.43, 214.42, 78.69, 8.82, 0.0, 0.0]
2019-10-24 12:15:13, [0.0, 1.46, 2.4, 564.06, 230.42, 89.76, 10.73, 0.02, 0.0]
2019-10-24 12:20:12, [0.25, 1.61, 2.4, 614.18, 261.77, 108.6, 8.99, 0.06, 0.0]
2019-10-24 12:25:12, [0.0, 0.26, 0.52, 439.01, 181.23, 71.85, 6.16, 0.0, 0.0]
2019-10-24 12:30:12, [0.0, 0.0, 0.0, 219.86, 83.84, 29.27, 0.93, 0.0, 0.0]
2019-10-24 12:35:13, [0.0, 0.0, 0.0, 55.06, 18.79, 5.47, 0.0, 0.0, 0.0]
2019-10-24 12:40:12, [0.17, 0.84, 1.42, 470.33, 185.53, 68.36, 3.88, 0.23, 0.0]
2019-10-24 12:45:12, [0.0, 0.0, 0.0, 168.13, 72.71, 31.08, 1.44, 0.0, 0.0]
2019-10-24 12:50:13, [0.0, 0.0, 0.0, 71.36, 27.24, 9.73, 0.07, 0.01, 0.0]
2019-10-24 12:55:12, [0.0, 0.0, 0.0, 73.81, 28.3, 10.19, 0.0, 0.0, 0.0]
2019-10-24 13:00:12, [0.0, 0.0, 0.0, 88.02, 31.87, 10.2, 0.0, 0.0, 0.0]
2019-10-24 13:05:12, [0.0, 0.0, 0.0, 94.94, 34.88, 11.56, 0.38, 0.03, 0.0]
2019-10-24 13:10:13, [0.0, 0.0, 0.0, 117.92, 41.3, 12.23, 0.12, 0.0, 0.0]
2019-10-24 13:15:12, [0.0, 0.0, 0.0, 85.84, 35.41, 14.28, 0.1, 0.0, 0.01]
2019-10-24 13:20:12, [0.0, 0.0, 0.0, 116.35, 51.52, 22.81, 0.45, 0.0, 0.0]
2019-10-24 13:25:13, [0.0, 0.0, 0.0, 116.25, 46.69, 18.02, 0.1, 0.0, 0.0]
2019-10-24 13:30:12, [0.0, 0.0, 0.0, 98.01, 43.15, 19.0, 0.64, 0.0, 0.0]
2019-10-24 13:35:12, [0.0, 0.0, 0.0, 101.43, 39.41, 14.37, 0.16, 0.0, 0.0]
2019-10-24 13:40:12, [0.0, 0.0, 0.0, 95.1, 39.75, 16.36, 0.14, 0.0, 0.0]
2019-10-24 13:45:13, [0.0, 0.0, 0.0, 118.98, 45.36, 16.02, 0.62, 0.0, 0.0]
2019-10-24 13:50:12, [0.0, 0.0, 0.0, 110.19, 38.54, 11.33, 0.27, 0.0, 0.0]
2019-10-24 13:55:12, [0.0, 0.0, 0.0, 110.47, 42.88, 15.6, 0.06, 0.0, 0.0]
2019-10-24 14:00:13, [0.0, 0.0, 0.0, 86.91, 38.45, 17.12, 0.02, 0.0, 0.0]
2019-10-24 14:05:12, [0.0, 0.0, 0.0, 95.12, 38.11, 14.69, 0.3, 0.0, 0.0]
2019-10-24 14:10:12, [0.0, 0.0, 0.0, 88.59, 37.52, 15.77, 0.2, 0.0, 0.0]
2019-10-24 14:15:13, [0.0, 0.0, 0.0, 100.53, 33.32, 8.58, 0.03, 0.0, 0.0]
2019-10-24 14:20:12, [0.0, 0.0, 0.0, 94.95, 38.25, 14.92, 0.35, 0.01, 0.0]
2019-10-24 14:25:12, [0.0, 0.0, 0.0, 70.44, 29.51, 12.28, 0.05, 0.0, 0.0]
